"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","actrolg","polintr","yrbrn","age"
"ESS7e02_3",7,"2.3","23.11.2023",1482,"ES",1,0.8229348,2.0491037,1.6862788,,,,10,2,1954,
"ESS7e02_3",7,"2.3","23.11.2023",1483,"ES",1,1.0856141,2.0491037,2.224536,,,,4,4,1958,
"ESS7e02_3",7,"2.3","23.11.2023",1486,"ES",1,1.3833268,2.0491037,2.83458,,,,3,1,1987,
"ESS7e02_3",7,"2.3","23.11.2023",1489,"ES",1,0.8229348,2.0491037,1.6862788,,,,9,3,1947,
"ESS7e02_3",7,"2.3","23.11.2023",1490,"ES",1,1.4339617,2.0491037,2.9383364,,,,6,2,1968,
"ESS7e02_3",7,"2.3","23.11.2023",1491,"ES",1,1.171451,2.0491037,2.4004245,,,,0,2,1958,
"ESS7e02_3",7,"2.3","23.11.2023",1495,"ES",1,1.1045343,2.0491037,2.2633052,,,,5,2,1988,
"ESS7e02_3",7,"2.3","23.11.2023",1496,"ES",1,1.1312549,2.0491037,2.3180587,,,,3,2,1994,
"ESS7e02_3",7,"2.3","23.11.2023",1498,"ES",1,1.2166221,2.0491037,2.492985,,,,2,1,1966,
"ESS7e02_3",7,"2.3","23.11.2023",1500,"ES",1,1.2166221,2.0491037,2.492985,,,,8,1,1963,
"ESS7e02_3",7,"2.3","23.11.2023",1501,"ES",1,1.1312549,2.0491037,2.3180587,,,,3,1,1992,
"ESS7e02_3",7,"2.3","23.11.2023",1502,"ES",1,1.4339617,2.0491037,2.9383364,,,,9,3,1963,
"ESS7e02_3",7,"2.3","23.11.2023",1508,"ES",1,0.9313955,2.0491037,1.908526,,,,7,1,1941,
"ESS7e02_3",7,"2.3","23.11.2023",1509,"ES",1,1.4339617,2.0491037,2.9383364,,,,8,2,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1510,"ES",1,0.95241535,2.0491037,1.9515978,,,,2,2,1937,
"ESS7e02_3",7,"2.3","23.11.2023",1512,"ES",1,0.95241535,2.0491037,1.9515978,,,,2,2,1945,
"ESS7e02_3",7,"2.3","23.11.2023",1513,"ES",1,1.0856141,2.0491037,2.224536,,,,0,2,1953,
"ESS7e02_3",7,"2.3","23.11.2023",1516,"ES",1,0.9313955,2.0491037,1.908526,,,,2,4,1934,
"ESS7e02_3",7,"2.3","23.11.2023",1517,"ES",1,1.0687691,2.0491037,2.1900187,,,,3,3,1943,
"ESS7e02_3",7,"2.3","23.11.2023",1518,"ES",1,1.015025,2.0491037,2.0798914,,,,3,3,1984,
"ESS7e02_3",7,"2.3","23.11.2023",1521,"ES",1,0.9313955,2.0491037,1.908526,,,,9,2,1928,
"ESS7e02_3",7,"2.3","23.11.2023",1528,"ES",1,1.1045343,2.0491037,2.2633052,,,,7,1,1995,
"ESS7e02_3",7,"2.3","23.11.2023",1529,"ES",1,1.2166221,2.0491037,2.492985,,,,0,4,1969,
"ESS7e02_3",7,"2.3","23.11.2023",1530,"ES",1,1.0687691,2.0491037,2.1900187,,,,7,1,1931,
"ESS7e02_3",7,"2.3","23.11.2023",1533,"ES",1,1.1903168,2.0491037,2.4390826,,,,9,2,1989,
"ESS7e02_3",7,"2.3","23.11.2023",1534,"ES",1,0.9313955,2.0491037,1.908526,,,,7,1,1927,
"ESS7e02_3",7,"2.3","23.11.2023",1535,"ES",1,1.0687691,2.0491037,2.1900187,,,,7,4,1949,
"ESS7e02_3",7,"2.3","23.11.2023",1536,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,4,1939,
"ESS7e02_3",7,"2.3","23.11.2023",1537,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,4,1950,
"ESS7e02_3",7,"2.3","23.11.2023",1538,"ES",1,1.0856141,2.0491037,2.224536,,,,4,2,1926,
"ESS7e02_3",7,"2.3","23.11.2023",1539,"ES",1,1.015025,2.0491037,2.0798914,,,,3,2,1987,
"ESS7e02_3",7,"2.3","23.11.2023",1540,"ES",1,0.98063666,2.0491037,2.0094264,,,,0,3,1964,
"ESS7e02_3",7,"2.3","23.11.2023",1542,"ES",1,1.3833268,2.0491037,2.83458,,,,4,2,1990,
"ESS7e02_3",7,"2.3","23.11.2023",1545,"ES",1,1.4339617,2.0491037,2.9383364,,,,0,4,1966,
"ESS7e02_3",7,"2.3","23.11.2023",1546,"ES",1,1.0687691,2.0491037,2.1900187,,,,5,3,1914,
"ESS7e02_3",7,"2.3","23.11.2023",1548,"ES",1,0.9290746,2.0491037,1.9037702,,,,6,2,1968,
"ESS7e02_3",7,"2.3","23.11.2023",1551,"ES",1,1.1903168,2.0491037,2.4390826,,,,5,2,1986,
"ESS7e02_3",7,"2.3","23.11.2023",1552,"ES",1,1.2166221,2.0491037,2.492985,,,,4,2,1969,
"ESS7e02_3",7,"2.3","23.11.2023",1553,"ES",1,1.2166221,2.0491037,2.492985,,,,6,3,1970,
"ESS7e02_3",7,"2.3","23.11.2023",1556,"ES",1,0.95241535,2.0491037,1.9515978,,,,2,3,1954,
"ESS7e02_3",7,"2.3","23.11.2023",1557,"ES",1,1.1114489,2.0491037,2.2774742,,,,0,4,1965,
"ESS7e02_3",7,"2.3","23.11.2023",1562,"ES",1,1.0016066,2.0491037,2.0523958,,,,1,3,1997,
"ESS7e02_3",7,"2.3","23.11.2023",1566,"ES",1,1.0687691,2.0491037,2.1900187,,,,1,2,1938,
"ESS7e02_3",7,"2.3","23.11.2023",1567,"ES",1,0.95241535,2.0491037,1.9515978,,,,8,2,1941,
"ESS7e02_3",7,"2.3","23.11.2023",1568,"ES",1,0.95241535,2.0491037,1.9515978,,,,1,1,1951,
"ESS7e02_3",7,"2.3","23.11.2023",1569,"ES",1,0.9583794,2.0491037,1.9638188,,,,3,3,1983,
"ESS7e02_3",7,"2.3","23.11.2023",1570,"ES",1,0.95241535,2.0491037,1.9515978,,,,5,1,1944,
"ESS7e02_3",7,"2.3","23.11.2023",1571,"ES",1,1.1312549,2.0491037,2.3180587,,,,8,3,1994,
"ESS7e02_3",7,"2.3","23.11.2023",1574,"ES",1,0.87109154,2.0491037,1.7849569,,,,0,4,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1576,"ES",1,1.1114489,2.0491037,2.2774742,,,,5,3,1978,
"ESS7e02_3",7,"2.3","23.11.2023",1577,"ES",1,1.0687691,2.0491037,2.1900187,,,,2,3,1950,
"ESS7e02_3",7,"2.3","23.11.2023",1578,"ES",1,0.9313955,2.0491037,1.908526,,,,4,2,1950,
"ESS7e02_3",7,"2.3","23.11.2023",1579,"ES",1,0.95241535,2.0491037,1.9515978,,,,9,1,1956,
"ESS7e02_3",7,"2.3","23.11.2023",1580,"ES",1,1.0687691,2.0491037,2.1900187,,,,5,2,1958,
"ESS7e02_3",7,"2.3","23.11.2023",1581,"ES",1,1.0687691,2.0491037,2.1900187,,,,10,4,1951,
"ESS7e02_3",7,"2.3","23.11.2023",1585,"ES",1,1.1312549,2.0491037,2.3180587,,,,4,3,1996,
"ESS7e02_3",7,"2.3","23.11.2023",1587,"ES",1,0.9313955,2.0491037,1.908526,,,,6,2,1933,
"ESS7e02_3",7,"2.3","23.11.2023",1588,"ES",1,1.1045343,2.0491037,2.2633052,,,,1,2,1990,
"ESS7e02_3",7,"2.3","23.11.2023",1591,"ES",1,1.4339617,2.0491037,2.9383364,,,,10,1,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1592,"ES",1,1.1114489,2.0491037,2.2774742,,,,1,3,1967,
"ESS7e02_3",7,"2.3","23.11.2023",1595,"ES",1,1.0856141,2.0491037,2.224536,,,,7,1,1958,
"ESS7e02_3",7,"2.3","23.11.2023",1598,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,8,1946,
"ESS7e02_3",7,"2.3","23.11.2023",1604,"ES",1,0.9313955,2.0491037,1.908526,,,,6,2,1951,
"ESS7e02_3",7,"2.3","23.11.2023",1605,"ES",1,0.9313955,2.0491037,1.908526,,,,3,3,1957,
"ESS7e02_3",7,"2.3","23.11.2023",1606,"ES",1,1.1045343,2.0491037,2.2633052,,,,7,3,1996,
"ESS7e02_3",7,"2.3","23.11.2023",1608,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,3,1960,
"ESS7e02_3",7,"2.3","23.11.2023",1609,"ES",1,1.015025,2.0491037,2.0798914,,,,3,3,1985,
"ESS7e02_3",7,"2.3","23.11.2023",1610,"ES",1,0.8229348,2.0491037,1.6862788,,,,7,1,1953,
"ESS7e02_3",7,"2.3","23.11.2023",1612,"ES",1,0.95241535,2.0491037,1.9515978,,,,3,3,1929,
"ESS7e02_3",7,"2.3","23.11.2023",1616,"ES",1,1.0687691,2.0491037,2.1900187,,,,3,2,1944,
"ESS7e02_3",7,"2.3","23.11.2023",1621,"ES",1,0.8229348,2.0491037,1.6862788,,,,1,3,1956,
"ESS7e02_3",7,"2.3","23.11.2023",1622,"ES",1,0.95241535,2.0491037,1.9515978,,,,10,1,1953,
"ESS7e02_3",7,"2.3","23.11.2023",1623,"ES",1,0.9313955,2.0491037,1.908526,,,,0,2,1952,
"ESS7e02_3",7,"2.3","23.11.2023",1624,"ES",1,1.1903168,2.0491037,2.4390826,,,,5,3,1985,
"ESS7e02_3",7,"2.3","23.11.2023",1628,"ES",1,1.0687691,2.0491037,2.1900187,,,,6,1,1939,
"ESS7e02_3",7,"2.3","23.11.2023",1629,"ES",1,0.95241535,2.0491037,1.9515978,,,,7,1,1959,
"ESS7e02_3",7,"2.3","23.11.2023",1630,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,2,1953,
"ESS7e02_3",7,"2.3","23.11.2023",1631,"ES",1,0.95241535,2.0491037,1.9515978,,,,7,1,1940,
"ESS7e02_3",7,"2.3","23.11.2023",1635,"ES",1,1.2166221,2.0491037,2.492985,,,,0,2,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1636,"ES",1,1.1045343,2.0491037,2.2633052,,,,0,3,1985,
"ESS7e02_3",7,"2.3","23.11.2023",1638,"ES",1,1.4339617,2.0491037,2.9383364,,,,7,1,1962,
"ESS7e02_3",7,"2.3","23.11.2023",1640,"ES",1,1.4339617,2.0491037,2.9383364,,,,0,2,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1641,"ES",1,1.4339617,2.0491037,2.9383364,,,,2,3,1964,
"ESS7e02_3",7,"2.3","23.11.2023",1642,"ES",1,1.4339617,2.0491037,2.9383364,,,,6,1,1980,
"ESS7e02_3",7,"2.3","23.11.2023",1644,"ES",1,1.2166221,2.0491037,2.492985,,,,6,2,1979,
"ESS7e02_3",7,"2.3","23.11.2023",1645,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,4,1945,
"ESS7e02_3",7,"2.3","23.11.2023",1647,"ES",1,0.9313955,2.0491037,1.908526,,,,2,1,1946,
"ESS7e02_3",7,"2.3","23.11.2023",1648,"ES",1,1.4339617,2.0491037,2.9383364,,,,6,2,1968,
"ESS7e02_3",7,"2.3","23.11.2023",1649,"ES",1,1.4339617,2.0491037,2.9383364,,,,3,2,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1653,"ES",1,1.2166221,2.0491037,2.492985,,,,5,1,1966,
"ESS7e02_3",7,"2.3","23.11.2023",1654,"ES",1,0.9583794,2.0491037,1.9638188,,,,4,2,1997,
"ESS7e02_3",7,"2.3","23.11.2023",1656,"ES",1,1.2166221,2.0491037,2.492985,,,,5,1,1974,
"ESS7e02_3",7,"2.3","23.11.2023",1657,"ES",1,1.1903168,2.0491037,2.4390826,,,,4,2,1981,
"ESS7e02_3",7,"2.3","23.11.2023",1658,"ES",1,0.9290746,2.0491037,1.9037702,,,,5,3,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1659,"ES",1,0.9583794,2.0491037,1.9638188,,,,5,1,1997,
"ESS7e02_3",7,"2.3","23.11.2023",1660,"ES",1,0.9313955,2.0491037,1.908526,,,,5,3,1955,
"ESS7e02_3",7,"2.3","23.11.2023",1663,"ES",1,0.9290746,2.0491037,1.9037702,,,,6,3,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1665,"ES",1,0.9313955,2.0491037,1.908526,,,,8,2,1936,
"ESS7e02_3",7,"2.3","23.11.2023",1666,"ES",1,0.87109154,2.0491037,1.7849569,,,,8,2,1969,
"ESS7e02_3",7,"2.3","23.11.2023",1667,"ES",1,0.95241535,2.0491037,1.9515978,,,,5,2,1946,
"ESS7e02_3",7,"2.3","23.11.2023",1669,"ES",1,0.9313955,2.0491037,1.908526,,,,0,4,1940,
"ESS7e02_3",7,"2.3","23.11.2023",1671,"ES",1,1.015025,2.0491037,2.0798914,,,,4,2,1992,
"ESS7e02_3",7,"2.3","23.11.2023",1672,"ES",1,1.015025,2.0491037,2.0798914,,,,0,1,1992,
"ESS7e02_3",7,"2.3","23.11.2023",1673,"ES",1,0.9313955,2.0491037,1.908526,,,,3,4,1940,
"ESS7e02_3",7,"2.3","23.11.2023",1674,"ES",1,1.0856141,2.0491037,2.224536,,,,5,2,1958,
"ESS7e02_3",7,"2.3","23.11.2023",1676,"ES",1,1.171451,2.0491037,2.4004245,,,,0,4,1959,
"ESS7e02_3",7,"2.3","23.11.2023",1677,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,3,1926,
"ESS7e02_3",7,"2.3","23.11.2023",1678,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,4,1925,
"ESS7e02_3",7,"2.3","23.11.2023",1680,"ES",1,0.9583794,2.0491037,1.9638188,,,,5,3,1995,
"ESS7e02_3",7,"2.3","23.11.2023",1682,"ES",1,0.9313955,2.0491037,1.908526,,,,2,2,1942,
"ESS7e02_3",7,"2.3","23.11.2023",1683,"ES",1,1.2166221,2.0491037,2.492985,,,,0,3,1980,
"ESS7e02_3",7,"2.3","23.11.2023",1685,"ES",1,0.9583794,2.0491037,1.9638188,,,,2,2,1982,
"ESS7e02_3",7,"2.3","23.11.2023",1686,"ES",1,0.9290746,2.0491037,1.9037702,,,,77,4,1978,
"ESS7e02_3",7,"2.3","23.11.2023",1687,"ES",1,0.98063666,2.0491037,2.0094264,,,,4,3,1974,
"ESS7e02_3",7,"2.3","23.11.2023",1688,"ES",1,1.1114489,2.0491037,2.2774742,,,,4,3,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1689,"ES",1,0.9583794,2.0491037,1.9638188,,,,1,3,1991,
"ESS7e02_3",7,"2.3","23.11.2023",1693,"ES",1,0.98063666,2.0491037,2.0094264,,,,5,2,1975,
"ESS7e02_3",7,"2.3","23.11.2023",1694,"ES",1,0.98063666,2.0491037,2.0094264,,,,2,3,1975,
"ESS7e02_3",7,"2.3","23.11.2023",1700,"ES",1,1.2166221,2.0491037,2.492985,,,,10,2,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1701,"ES",1,0.9583794,2.0491037,1.9638188,,,,0,2,1988,
"ESS7e02_3",7,"2.3","23.11.2023",1706,"ES",1,1.1114489,2.0491037,2.2774742,,,,5,1,1961,
"ESS7e02_3",7,"2.3","23.11.2023",1709,"ES",1,1.1114489,2.0491037,2.2774742,,,,0,3,1964,
"ESS7e02_3",7,"2.3","23.11.2023",1710,"ES",1,1.0687691,2.0491037,2.1900187,,,,1,2,1960,
"ESS7e02_3",7,"2.3","23.11.2023",1713,"ES",1,1.1045343,2.0491037,2.2633052,,,,5,3,1998,
"ESS7e02_3",7,"2.3","23.11.2023",1715,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,4,1930,
"ESS7e02_3",7,"2.3","23.11.2023",1719,"ES",1,0.9583794,2.0491037,1.9638188,,,,7,2,1997,
"ESS7e02_3",7,"2.3","23.11.2023",1720,"ES",1,1.2166221,2.0491037,2.492985,,,,8,2,1968,
"ESS7e02_3",7,"2.3","23.11.2023",1721,"ES",1,1.2166221,2.0491037,2.492985,,,,7,1,1965,
"ESS7e02_3",7,"2.3","23.11.2023",1722,"ES",1,1.1312549,2.0491037,2.3180587,,,,6,2,1996,
"ESS7e02_3",7,"2.3","23.11.2023",1723,"ES",1,1.2166221,2.0491037,2.492985,,,,0,3,1978,
"ESS7e02_3",7,"2.3","23.11.2023",1725,"ES",1,1.1045343,2.0491037,2.2633052,,,,0,3,1987,
"ESS7e02_3",7,"2.3","23.11.2023",1726,"ES",1,1.3833268,2.0491037,2.83458,,,,5,1,1981,
"ESS7e02_3",7,"2.3","23.11.2023",1727,"ES",1,0.98063666,2.0491037,2.0094264,,,,0,2,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1729,"ES",1,0.98063666,2.0491037,2.0094264,,,,3,3,1964,
"ESS7e02_3",7,"2.3","23.11.2023",1730,"ES",1,1.2166221,2.0491037,2.492985,,,,10,2,1978,
"ESS7e02_3",7,"2.3","23.11.2023",1732,"ES",1,1.015025,2.0491037,2.0798914,,,,5,3,1989,
"ESS7e02_3",7,"2.3","23.11.2023",1733,"ES",1,1.2166221,2.0491037,2.492985,,,,0,4,1962,
"ESS7e02_3",7,"2.3","23.11.2023",1734,"ES",1,1.4339617,2.0491037,2.9383364,,,,4,2,1976,
"ESS7e02_3",7,"2.3","23.11.2023",1735,"ES",1,1.4339617,2.0491037,2.9383364,,,,6,1,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1736,"ES",1,1.0856141,2.0491037,2.224536,,,,0,2,1959,
"ESS7e02_3",7,"2.3","23.11.2023",1737,"ES",1,1.1045343,2.0491037,2.2633052,,,,0,4,1986,
"ESS7e02_3",7,"2.3","23.11.2023",1738,"ES",1,0.9313955,2.0491037,1.908526,,,,0,3,1948,
"ESS7e02_3",7,"2.3","23.11.2023",1740,"ES",1,0.9583794,2.0491037,1.9638188,,,,0,4,1983,
"ESS7e02_3",7,"2.3","23.11.2023",1742,"ES",1,0.9313955,2.0491037,1.908526,,,,0,4,1936,
"ESS7e02_3",7,"2.3","23.11.2023",1743,"ES",1,0.9290746,2.0491037,1.9037702,,,,5,1,1968,
"ESS7e02_3",7,"2.3","23.11.2023",1744,"ES",1,1.0687691,2.0491037,2.1900187,,,,0,3,1940,
"ESS7e02_3",7,"2.3","23.11.2023",1746,"ES",1,1.015025,2.0491037,2.0798914,,,,0,2,1993,
"ESS7e02_3",7,"2.3","23.11.2023",1747,"ES",1,0.9290746,2.0491037,1.9037702,,,,0,3,1976,
"ESS7e02_3",7,"2.3","23.11.2023",1748,"ES",1,1.2166221,2.0491037,2.492985,,,,4,3,1974,
"ESS7e02_3",7,"2.3","23.11.2023",1750,"ES",1,1.1114489,2.0491037,2.2774742,,,,7,3,1976,
"ESS7e02_3",7,"2.3","23.11.2023",1751,"ES",1,1.1114489,2.0491037,2.2774742,,,,10,1,1971,
"ESS7e02_3",7,"2.3","23.11.2023",1752,"ES",1,0.8229348,2.0491037,1.6862788,,,,10,2,1957,
"ESS7e02_3",7,"2.3","23.11.2023",1753,"ES",1,0.87109154,2.0491037,1.7849569,,,,0,4,1974,
"ESS7e02_3",7,"2.3","23.11.2023",1754,"ES",1,1.0687691,2.0491037,2.1900187,,,,3,4,1959,
"ESS7e02_3",7,"2.3","23.11.2023",1755,"ES",1,0.9290746,2.0491037,1.9037702,,,,0,3,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1756,"ES",1,1.4339617,2.0491037,2.9383364,,,,10,1,1968,
"ESS7e02_3",7,"2.3","23.11.2023",1758,"ES",1,1.1903168,2.0491037,2.4390826,,,,8,1,1983,
"ESS7e02_3",7,"2.3","23.11.2023",1761,"ES",1,0.9290746,2.0491037,1.9037702,,,,1,3,1974,
"ESS7e02_3",7,"2.3","23.11.2023",1762,"ES",1,0.87109154,2.0491037,1.7849569,,,,9,2,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1763,"ES",1,1.1312549,2.0491037,2.3180587,,,,2,3,1983,
"ESS7e02_3",7,"2.3","23.11.2023",1764,"ES",1,0.87109154,2.0491037,1.7849569,,,,7,2,1976,
"ESS7e02_3",7,"2.3","23.11.2023",1765,"ES",1,1.3833268,2.0491037,2.83458,,,,1,2,1992,
"ESS7e02_3",7,"2.3","23.11.2023",1766,"ES",1,0.87109154,2.0491037,1.7849569,,,,5,1,1976,
"ESS7e02_3",7,"2.3","23.11.2023",1767,"ES",1,0.8229348,2.0491037,1.6862788,,,,0,3,1936,
"ESS7e02_3",7,"2.3","23.11.2023",1768,"ES",1,1.1312549,2.0491037,2.3180587,,,,3,3,1989,
"ESS7e02_3",7,"2.3","23.11.2023",1769,"ES",1,0.9583794,2.0491037,1.9638188,,,,4,2,1998,
"ESS7e02_3",7,"2.3","23.11.2023",1770,"ES",1,0.9313955,2.0491037,1.908526,,,,3,2,1958,
"ESS7e02_3",7,"2.3","23.11.2023",1771,"ES",1,1.4339617,2.0491037,2.9383364,,,,5,2,1962,
"ESS7e02_3",7,"2.3","23.11.2023",1773,"ES",1,0.82570827,2.0491037,1.6919619,,,,1,4,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1774,"ES",1,0.82570827,2.0491037,1.6919619,,,,0,3,1961,
"ESS7e02_3",7,"2.3","23.11.2023",1775,"ES",1,1.0535431,2.0491037,2.1588192,,,,2,4,1978,
"ESS7e02_3",7,"2.3","23.11.2023",1776,"ES",1,0.82570827,2.0491037,1.6919619,,,,2,3,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1778,"ES",1,0.9084484,2.0491037,1.861505,,,,5,3,1984,
"ESS7e02_3",7,"2.3","23.11.2023",1779,"ES",1,1.0535431,2.0491037,2.1588192,,,,0,2,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1781,"ES",1,1.0535431,2.0491037,2.1588192,,,,0,3,1969,
"ESS7e02_3",7,"2.3","23.11.2023",1782,"ES",1,0.8828704,2.0491037,1.809093,,,,7,3,1947,
"ESS7e02_3",7,"2.3","23.11.2023",1784,"ES",1,1.0130869,2.0491037,2.07592,,,,0,3,1933,
"ESS7e02_3",7,"2.3","23.11.2023",1790,"ES",1,0.9027951,2.0491037,1.8499207,,,,1,2,1959,
"ESS7e02_3",7,"2.3","23.11.2023",1791,"ES",1,0.82570827,2.0491037,1.6919619,,,,6,3,1962,
"ESS7e02_3",7,"2.3","23.11.2023",1792,"ES",1,1.1532369,2.0491037,2.363102,,,,5,3,1980,
"ESS7e02_3",7,"2.3","23.11.2023",1797,"ES",1,0.82570827,2.0491037,1.6919619,,,,0,2,1979,
"ESS7e02_3",7,"2.3","23.11.2023",1798,"ES",1,0.88067037,2.0491037,1.804585,,,,2,3,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1799,"ES",1,0.88067037,2.0491037,1.804585,,,,3,2,1980,
"ESS7e02_3",7,"2.3","23.11.2023",1807,"ES",1,1.0535431,2.0491037,2.1588192,,,,0,4,1964,
"ESS7e02_3",7,"2.3","23.11.2023",1811,"ES",1,1.0723172,2.0491037,2.1972892,,,,6,2,1994,
"ESS7e02_3",7,"2.3","23.11.2023",1812,"ES",1,1.0130869,2.0491037,2.07592,,,,2,4,1951,
"ESS7e02_3",7,"2.3","23.11.2023",1813,"ES",1,1.0130869,2.0491037,2.07592,,,,0,4,1925,
"ESS7e02_3",7,"2.3","23.11.2023",1814,"ES",1,1.1532369,2.0491037,2.363102,,,,5,1,1980,
"ESS7e02_3",7,"2.3","23.11.2023",1815,"ES",1,1.128302,2.0491037,2.312008,,,,3,3,1990,
"ESS7e02_3",7,"2.3","23.11.2023",1817,"ES",1,1.0130869,2.0491037,2.07592,,,,2,2,1940,
"ESS7e02_3",7,"2.3","23.11.2023",1820,"ES",1,0.9084484,2.0491037,1.861505,,,,4,3,1994,
"ESS7e02_3",7,"2.3","23.11.2023",1821,"ES",1,1.128302,2.0491037,2.312008,,,,5,4,1992,
"ESS7e02_3",7,"2.3","23.11.2023",1822,"ES",1,1.0130869,2.0491037,2.07592,,,,0,4,1935,
"ESS7e02_3",7,"2.3","23.11.2023",1824,"ES",1,1.0469887,2.0491037,2.1453886,,,,5,3,1996,
"ESS7e02_3",7,"2.3","23.11.2023",1827,"ES",1,0.9084484,2.0491037,1.861505,,,,2,3,1997,
"ESS7e02_3",7,"2.3","23.11.2023",1829,"ES",1,0.92954606,2.0491037,1.9047363,,,,8,2,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1830,"ES",1,1.3112563,2.0491037,2.6869001,,,,4,2,1986,
"ESS7e02_3",7,"2.3","23.11.2023",1831,"ES",1,1.0535431,2.0491037,2.1588192,,,,5,3,1961,
"ESS7e02_3",7,"2.3","23.11.2023",1832,"ES",1,1.1532369,2.0491037,2.363102,,,,2,3,1972,
"ESS7e02_3",7,"2.3","23.11.2023",1833,"ES",1,1.128302,2.0491037,2.312008,,,,4,2,1988,
"ESS7e02_3",7,"2.3","23.11.2023",1835,"ES",1,0.9027951,2.0491037,1.8499207,,,,6,1,1942,
"ESS7e02_3",7,"2.3","23.11.2023",1837,"ES",1,0.7800604,2.0491037,1.5984247,,,,0,2,1951,
"ESS7e02_3",7,"2.3","23.11.2023",1838,"ES",1,0.82570827,2.0491037,1.6919619,,,,7,1,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1839,"ES",1,0.8828704,2.0491037,1.809093,,,,7,2,1951,
"ESS7e02_3",7,"2.3","23.11.2023",1840,"ES",1,0.9027951,2.0491037,1.8499207,,,,2,1,1954,
"ESS7e02_3",7,"2.3","23.11.2023",1842,"ES",1,1.0130869,2.0491037,2.07592,,,,5,2,1953,
"ESS7e02_3",7,"2.3","23.11.2023",1843,"ES",1,1.0130869,2.0491037,2.07592,,,,0,4,1955,
"ESS7e02_3",7,"2.3","23.11.2023",1844,"ES",1,1.0535431,2.0491037,2.1588192,,,,10,2,1975,
"ESS7e02_3",7,"2.3","23.11.2023",1846,"ES",1,0.8828704,2.0491037,1.809093,,,,6,3,1956,
"ESS7e02_3",7,"2.3","23.11.2023",1849,"ES",1,0.82570827,2.0491037,1.6919619,,,,0,3,1974,
"ESS7e02_3",7,"2.3","23.11.2023",1850,"ES",1,0.9084484,2.0491037,1.861505,,,,2,3,1992,
"ESS7e02_3",7,"2.3","23.11.2023",1853,"ES",1,0.92954606,2.0491037,1.9047363,,,,2,3,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1856,"ES",1,0.82570827,2.0491037,1.6919619,,,,1,3,1964,
"ESS7e02_3",7,"2.3","23.11.2023",1857,"ES",1,0.8828704,2.0491037,1.809093,,,,0,3,1936,
"ESS7e02_3",7,"2.3","23.11.2023",1858,"ES",1,0.8828704,2.0491037,1.809093,,,,0,3,1938,
"ESS7e02_3",7,"2.3","23.11.2023",1860,"ES",1,1.3112563,2.0491037,2.6869001,,,,0,4,1987,
"ESS7e02_3",7,"2.3","23.11.2023",1861,"ES",1,0.8828704,2.0491037,1.809093,,,,0,3,1952,
"ESS7e02_3",7,"2.3","23.11.2023",1862,"ES",1,0.82570827,2.0491037,1.6919619,,,,4,3,1966,
"ESS7e02_3",7,"2.3","23.11.2023",1863,"ES",1,1.1532369,2.0491037,2.363102,,,,5,3,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1864,"ES",1,0.9084484,2.0491037,1.861505,,,,7,2,1984,
"ESS7e02_3",7,"2.3","23.11.2023",1865,"ES",1,1.3592533,2.0491037,2.785251,,,,9,1,1977,
"ESS7e02_3",7,"2.3","23.11.2023",1866,"ES",1,0.88067037,2.0491037,1.804585,,,,7,4,1971,
"ESS7e02_3",7,"2.3","23.11.2023",1867,"ES",1,0.88067037,2.0491037,1.804585,,,,1,3,1976,
"ESS7e02_3",7,"2.3","23.11.2023",1868,"ES",1,1.0469887,2.0491037,2.1453886,,,,7,1,1988,
"ESS7e02_3",7,"2.3","23.11.2023",1869,"ES",1,1.3592533,2.0491037,2.785251,,,,9,1,1973,
"ESS7e02_3",7,"2.3","23.11.2023",1870,"ES",1,1.0469887,2.0491037,2.1453886,,,,0,4,1995,
